_id,,Land Use,Property City,Sale Date,Sale Price,Acreage,Land Value,Building Value,Total Value,Finished Area,Year Built,Bedrooms,Full Bath,Half Bath
65d7ef0b234a2544308152eb,332,ZERO LOT LINE,HERMITAGE,1/3/13,47025,0.14,12500.0,40500.0,53000.0,1088.0,1985.0,3.0,1.0,1.0
65d7ef0b234a2544308152ee,335,SINGLE FAMILY,NASHVILLE,1/11/13,73500,0.81,26000.0,176100.0,202100.0,2436.0,1956.0,3.0,3.0,0.0
65d7ef0b234a2544308152ef,336,SINGLE FAMILY,NASHVILLE,1/18/13,125000,0.53,34000.0,188200.0,222200.0,3194.0,1960.0,5.0,3.0,0.0
65d7ef0b234a2544308152f0,337,SINGLE FAMILY,NASHVILLE,1/28/13,86000,0.23,22000.0,79900.0,105000.0,990.0,1940.0,3.0,1.0,0.0
65d7ef0b234a2544308152f1,338,SINGLE FAMILY,HERMITAGE,1/9/13,83500,0.22,20000.0,65900.0,85900.0,950.0,1963.0,3.0,1.0,0.0
65d7ef0b234a2544308152f2,339,SINGLE FAMILY,HERMITAGE,1/15/13,110000,0.22,20000.0,83500.0,103500.0,1375.0,1962.0,3.0,1.0,0.0
65d7ef0b234a2544308152f3,340,SINGLE FAMILY,HERMITAGE,1/25/13,125000,0.52,22000.0,94300.0,116300.0,1205.0,1987.0,3.0,2.0,0.0
65d7ef0b234a2544308152f6,343,SINGLE FAMILY,HERMITAGE,1/18/13,104900,0.24,22000.0,99100.0,122200.0,1490.0,1984.0,3.0,2.0,0.0
65d7ef0b234a2544308152f7,344,SINGLE FAMILY,HERMITAGE,1/15/13,150000,0.41,35000.0,157700.0,192700.0,2827.09998,1989.0,4.0,3.0,0.0
65d7ef0b234a2544308152f8,345,DUPLEX,NASHVILLE,1/9/13,165000,0.49,26000.0,113200.0,139200.0,2419.78003,1951.0,3.0,2.0,0.0
65d7ef0b234a2544308152f9,346,SINGLE FAMILY,NASHVILLE,1/7/13,147000,0.64,40000.0,201700.0,248900.0,2414.0,1950.0,3.0,2.0,0.0
65d7ef0b234a2544308152fa,347,SINGLE FAMILY,NASHVILLE,1/17/13,100000,0.39,25000.0,109200.0,137000.0,2100.0,1957.0,3.0,1.0,1.0
65d7ef0b234a2544308152fb,348,SINGLE FAMILY,NASHVILLE,1/30/13,205000,0.74,40000.0,151200.0,191200.0,1718.5,1941.0,3.0,2.0,0.0
65d7ef0b234a2544308152fd,350,SINGLE FAMILY,NASHVILLE,1/11/13,95000,0.34,19000.0,73200.0,92200.0,850.0,1955.0,2.0,1.0,0.0
65d7ef0b234a2544308152fe,351,SINGLE FAMILY,NASHVILLE,1/17/13,48000,0.22,22000.0,67200.0,89200.0,1000.0,1959.0,2.0,1.0,0.0
65d7ef0b234a254430815301,354,SINGLE FAMILY,HERMITAGE,1/18/13,207000,0.35,43000.0,184400.0,227400.0,2113.0,1999.0,3.0,2.0,0.0
65d7ef0b234a254430815302,355,SINGLE FAMILY,NASHVILLE,1/11/13,89000,0.46,17000.0,59500.0,85700.0,792.0,1949.0,2.0,1.0,0.0
65d7ef0b234a254430815303,356,SINGLE FAMILY,NASHVILLE,1/15/13,55000,0.29,17000.0,76500.0,93500.0,1240.0,1949.0,3.0,1.0,0.0
65d7ef0b234a254430815304,357,ZERO LOT LINE,NASHVILLE,1/29/13,107000,0.17,12000.0,47600.0,59600.0,1044.0,1986.0,2.0,1.0,1.0
65d7ef0b234a254430815305,358,ZERO LOT LINE,NASHVILLE,1/29/13,107000,0.17,12000.0,47700.0,59700.0,1020.0,1986.0,2.0,1.0,1.0
65d7ef0b234a254430815306,359,SINGLE FAMILY,NASHVILLE,1/10/13,182000,0.27,29000.0,175800.0,204800.0,2631.59998,2007.0,4.0,2.0,1.0
65d7ef0b234a254430815307,360,ZERO LOT LINE,NASHVILLE,1/7/13,93000,0.1,14300.0,95700.0,110000.0,1584.0,1984.0,3.0,2.0,1.0
65d7ef0b234a254430815308,361,SINGLE FAMILY,NASHVILLE,1/18/13,81600,0.29,26000.0,119700.0,145700.0,2062.79999,1980.0,3.0,2.0,0.0
65d7ef0b234a25443081530e,367,SINGLE FAMILY,NASHVILLE,1/17/13,86500,0.28,17000.0,44700.0,66800.0,1089.0,1952.0,2.0,1.0,0.0
65d7ef0b234a25443081530f,368,SINGLE FAMILY,NASHVILLE,1/25/13,165000,0.52,23000.0,143400.0,171500.0,1915.14001,1960.0,4.0,2.0,1.0
65d7ef0b234a254430815310,369,SINGLE FAMILY,NASHVILLE,1/18/13,120000,0.52,23000.0,156000.0,179000.0,1525.0,1960.0,3.0,1.0,0.0
65d7ef0b234a254430815311,370,SINGLE FAMILY,NASHVILLE,1/29/13,125000,0.4,23000.0,141700.0,164700.0,2497.56,1963.0,3.0,2.0,0.0
65d7ef0b234a254430815317,376,SINGLE FAMILY,NASHVILLE,1/18/13,125000,0.24,31000.0,107100.0,138100.0,1434.0,1997.0,3.0,2.0,0.0
65d7ef0b234a254430815319,378,SINGLE FAMILY,NASHVILLE,1/2/13,152000,0.3,22500.0,114700.0,139100.0,2684.92999,1974.0,4.0,3.0,0.0
65d7ef0b234a25443081531a,379,ZERO LOT LINE,NASHVILLE,1/14/13,53300,0.13,14500.0,69600.0,84100.0,1680.0,1986.0,3.0,1.0,1.0
65d7ef0b234a25443081531d,382,SINGLE FAMILY,NASHVILLE,1/28/13,139500,0.26,25000.0,112000.0,137000.0,1750.0,1967.0,3.0,1.0,1.0
65d7ef0b234a254430815322,387,SINGLE FAMILY,ANTIOCH,1/8/13,123900,0.29,27500.0,89900.0,117400.0,1515.0,1979.0,3.0,2.0,0.0
65d7ef0b234a254430815323,388,SINGLE FAMILY,ANTIOCH,1/18/13,107000,0.3,27500.0,74300.0,101800.0,1087.0,1987.0,3.0,2.0,0.0
65d7ef0b234a254430815327,392,SINGLE FAMILY,ANTIOCH,1/7/13,144900,0.27,22500.0,103100.0,125600.0,1688.0,2001.0,3.0,2.0,1.0
65d7ef0b234a254430815330,401,SINGLE FAMILY,ANTIOCH,1/30/13,147362,0.23,25000.0,111600.0,136600.0,2193.5,1988.0,3.0,3.0,0.0
65d7ef0b234a254430815334,405,SINGLE FAMILY,NASHVILLE,1/4/13,195000,0.1,40000.0,133200.0,173200.0,1502.0,2005.0,3.0,2.0,0.0
65d7ef0b234a254430815342,419,SINGLE FAMILY,NASHVILLE,2/5/13,15000,0.13,7500.0,31000.0,38500.0,825.0,1900.0,2.0,1.0,0.0
65d7ef0b234a254430815345,422,DUPLEX,NASHVILLE,2/12/13,47500,0.13,10000.0,29900.0,39900.0,1192.0,1965.0,4.0,2.0,0.0
65d7ef0b234a254430815346,423,SINGLE FAMILY,NASHVILLE,2/8/13,212000,0.17,32000.0,145200.0,177200.0,1257.0,1940.0,3.0,1.0,0.0
65d7ef0b234a254430815347,424,SINGLE FAMILY,NASHVILLE,2/19/13,220000,0.17,32000.0,136300.0,168300.0,1512.0,1940.0,3.0,2.0,0.0
65d7ef0b234a254430815348,425,SINGLE FAMILY,NASHVILLE,2/13/13,133450,0.61,18000.0,89000.0,107000.0,1377.0,1954.0,2.0,1.0,0.0
65d7ef0b234a254430815349,426,SINGLE FAMILY,NASHVILLE,2/28/13,216000,1.04,26300.0,158700.0,185000.0,1761.0,1946.0,2.0,1.0,0.0
65d7ef0b234a25443081534a,427,SINGLE FAMILY,NASHVILLE,2/7/13,85000,0.2,16000.0,76900.0,92900.0,1064.0,1935.0,3.0,1.0,0.0
65d7ef0b234a25443081534b,428,SINGLE FAMILY,NASHVILLE,2/13/13,164900,0.21,26000.0,101300.0,138500.0,1252.0,1949.0,3.0,2.0,0.0
65d7ef0b234a25443081534c,429,SINGLE FAMILY,NASHVILLE,2/25/13,125000,0.2,26000.0,70000.0,96000.0,952.0,1930.0,2.0,1.0,0.0
65d7ef0b234a25443081534d,430,SINGLE FAMILY,NASHVILLE,2/8/13,165102,0.2,26000.0,137200.0,163200.0,1495.79999,1929.0,4.0,1.0,0.0
65d7ef0b234a25443081534e,431,SINGLE FAMILY,NASHVILLE,2/15/13,58000,0.17,26000.0,71300.0,97300.0,1078.0,1940.0,2.0,1.0,0.0
65d7ef0b234a25443081534f,432,SINGLE FAMILY,NASHVILLE,2/15/13,129900,0.36,25000.0,103400.0,128400.0,1850.0,1966.0,3.0,1.0,1.0
65d7ef0b234a254430815350,433,SINGLE FAMILY,NASHVILLE,2/15/13,82000,0.37,25000.0,62300.0,93600.0,975.0,1955.0,2.0,1.0,0.0
65d7ef0b234a254430815351,434,SINGLE FAMILY,NASHVILLE,2/19/13,71000,0.23,18000.0,79900.0,97900.0,864.0,1952.0,2.0,1.0,0.0
65d7ef0b234a254430815352,435,SINGLE FAMILY,NASHVILLE,2/26/13,107900,0.27,21500.0,88400.0,109900.0,1550.0,1964.0,4.0,1.0,0.0
65d7ef0b234a254430815353,436,SINGLE FAMILY,NASHVILLE,2/11/13,125700,0.26,21500.0,104900.0,126400.0,1532.0,1968.0,4.0,1.0,1.0
65d7ef0b234a254430815356,439,SINGLE FAMILY,NASHVILLE,2/28/13,240000,0.53,46000.0,157100.0,203100.0,1386.0,1956.0,2.0,1.0,0.0
65d7ef0b234a254430815357,440,SINGLE FAMILY,NASHVILLE,2/1/13,174000,0.46,46000.0,212500.0,263100.0,1557.0,1957.0,3.0,2.0,0.0
65d7ef0b234a254430815358,441,SINGLE FAMILY,NASHVILLE,2/28/13,325000,0.68,46000.0,279700.0,325700.0,2430.0,1958.0,4.0,3.0,0.0
65d7ef0b234a254430815359,442,SINGLE FAMILY,NASHVILLE,2/20/13,179900,0.33,28800.0,150700.0,179500.0,1550.0,1965.0,3.0,1.0,1.0
65d7ef0b234a25443081535a,443,DUPLEX,NASHVILLE,2/12/13,142000,0.6,28800.0,85600.0,116600.0,1738.0,1963.0,4.0,2.0,0.0
65d7ef0b234a25443081535b,444,SINGLE FAMILY,NASHVILLE,2/14/13,142500,0.3,32000.0,129100.0,161100.0,1430.0,1959.0,2.0,1.0,0.0
65d7ef0b234a25443081535d,446,SINGLE FAMILY,NASHVILLE,2/25/13,115000,0.36,26000.0,76300.0,102300.0,1425.0,1955.0,3.0,1.0,0.0
65d7ef0b234a254430815360,449,SINGLE FAMILY,NASHVILLE,2/8/13,125000,0.34,26000.0,93900.0,119900.0,2288.10001,1957.0,2.0,1.0,1.0
65d7ef0b234a254430815362,451,SINGLE FAMILY,BRENTWOOD,2/7/13,300000,0.33,60000.0,293600.0,353600.0,3420.0,1987.0,3.0,3.0,0.0
65d7ef0b234a25443081536a,459,ZERO LOT LINE,NASHVILLE,2/1/13,123000,0.19,28800.0,111000.0,139800.0,1187.0,1985.0,2.0,2.0,0.0
65d7ef0b234a254430815370,465,SINGLE FAMILY,ANTIOCH,2/20/13,82620,0.34,24000.0,77800.0,101800.0,1632.0,1972.0,3.0,1.0,0.0
65d7ef0b234a254430815371,466,SINGLE FAMILY,NASHVILLE,2/22/13,132000,0.26,24000.0,89300.0,113300.0,1459.5,1988.0,3.0,2.0,0.0
65d7ef0b234a254430815374,469,SINGLE FAMILY,NASHVILLE,2/11/13,340000,0.66,67000.0,273500.0,340500.0,3027.0,1994.0,3.0,3.0,0.0
65d7ef0b234a25443081538f,496,SINGLE FAMILY,NASHVILLE,2/13/13,250000,0.17,120000.0,411100.0,531100.0,3101.75,2013.0,4.0,3.0,1.0
65d7ef0b234a254430815390,497,SINGLE FAMILY,NASHVILLE,2/26/13,432000,0.21,120000.0,219300.0,339300.0,2457.0,1915.0,4.0,2.0,0.0
65d7ef0b234a254430815392,499,SINGLE FAMILY,NASHVILLE,2/15/13,331000,0.21,150000.0,152600.0,304000.0,1571.0,1906.0,4.0,2.0,0.0
65d7ef0b234a254430815393,500,SINGLE FAMILY,NASHVILLE,2/15/13,225000,0.21,65000.0,149800.0,214800.0,1287.0,1942.0,2.0,2.0,0.0
65d7ef0b234a254430815394,501,SINGLE FAMILY,NASHVILLE,2/25/13,625000,0.17,150000.0,454100.0,604100.0,3421.5,2008.0,4.0,4.0,1.0
65d7ef0b234a254430815396,503,SINGLE FAMILY,NASHVILLE,2/12/13,367000,0.17,65000.0,256600.0,330000.0,2124.0,2012.0,3.0,3.0,0.0
65d7ef0b234a25443081539b,508,SINGLE FAMILY,NASHVILLE,2/19/13,247000,0.63,115000.0,120500.0,235500.0,1523.0,1954.0,3.0,1.0,1.0
65d7ef0b234a25443081539c,509,SINGLE FAMILY,NASHVILLE,2/21/13,205000,0.92,115000.0,183600.0,298600.0,2240.0,1955.0,3.0,2.0,0.0
65d7ef0b234a25443081539d,510,SINGLE FAMILY,NASHVILLE,2/15/13,130000,0.28,35000.0,71500.0,106500.0,1296.0,1956.0,3.0,1.0,0.0
65d7ef0b234a25443081539f,512,VACANT RES LAND,NASHVILLE,2/1/13,230000,0.17,150000.0,419200.0,584500.0,3243.0,2013.0,3.0,2.0,1.0
65d7ef0b234a2544308153a0,513,SINGLE FAMILY,NASHVILLE,2/22/13,203500,0.25,45000.0,125200.0,170200.0,1586.88,1954.0,3.0,1.0,0.0
65d7ef0b234a2544308153a1,514,SINGLE FAMILY,NASHVILLE,2/8/13,350000,0.94,135000.0,218400.0,353400.0,3054.1499,1967.0,4.0,2.0,0.0
65d7ef0b234a2544308153a2,515,SINGLE FAMILY,NASHVILLE,2/14/13,551500,0.17,195000.0,363800.0,559900.0,3002.0,1930.0,4.0,3.0,0.0
65d7ef0b234a2544308153a9,522,DUPLEX,NASHVILLE,2/15/13,220000,0.27,165000.0,96700.0,262000.0,992.0,1950.0,4.0,2.0,0.0
65d7ef0b234a2544308153af,528,SINGLE FAMILY,NASHVILLE,2/22/13,320000,0.27,175000.0,151500.0,335700.0,1260.0,1935.0,2.0,1.0,0.0
65d7ef0b234a2544308153b0,529,SINGLE FAMILY,NASHVILLE,2/19/13,357500,0.32,175000.0,139500.0,342500.0,1276.0,1920.0,2.0,2.0,0.0
65d7ef0b234a2544308153b1,530,SINGLE FAMILY,NASHVILLE,2/14/13,800000,0.2,214500.0,592300.0,806800.0,4091.2,2004.0,4.0,4.0,0.0
65d7ef0b234a2544308153b4,533,SINGLE FAMILY,NASHVILLE,2/14/13,563570,0.22,195000.0,349800.0,544800.0,2328.0,1920.0,3.0,2.0,0.0
65d7ef0b234a2544308153b5,534,SINGLE FAMILY,NASHVILLE,2/25/13,1125000,0.41,210000.0,915000.0,1125000.0,4101.57004,1908.0,4.0,3.0,0.0
65d7ef0b234a2544308153b8,537,SINGLE FAMILY,NASHVILLE,2/1/13,425000,0.18,214500.0,126400.0,341500.0,1629.0,1925.0,4.0,2.0,0.0
65d7ef0b234a2544308153b9,538,SINGLE FAMILY,NASHVILLE,2/13/13,425000,0.21,214500.0,161000.0,375500.0,1718.0,1935.0,4.0,2.0,0.0
65d7ef0b234a2544308153ba,539,SINGLE FAMILY,NASHVILLE,2/26/13,368000,0.26,214500.0,138000.0,352500.0,1413.0,1945.0,3.0,3.0,1.0
65d7ef0b234a2544308153bb,540,SINGLE FAMILY,NASHVILLE,2/15/13,810000,0.18,214500.0,498100.0,741800.0,3694.0,2012.0,3.0,3.0,0.0
65d7ef0b234a2544308153bc,541,SINGLE FAMILY,NASHVILLE,2/15/13,307000,0.26,180000.0,640500.0,855000.0,3986.75,2013.0,4.0,4.0,0.0
65d7ef0b234a2544308153bd,542,SINGLE FAMILY,NASHVILLE,2/15/13,510000,0.17,60000.0,445100.0,505100.0,3038.0,1920.0,4.0,3.0,1.0
65d7ef0b234a2544308153be,543,SINGLE FAMILY,NASHVILLE,2/1/13,125000,0.17,35000.0,86300.0,121300.0,1161.0,1972.0,3.0,1.0,0.0
65d7ef0b234a2544308153c4,549,SINGLE FAMILY,NASHVILLE,2/22/13,175000,0.3,90000.0,170100.0,260100.0,1650.0,1970.0,2.0,2.0,0.0
65d7ef0b234a2544308153c6,551,SINGLE FAMILY,NASHVILLE,2/11/13,268900,0.95,135000.0,124700.0,259700.0,1874.0,1959.0,2.0,1.0,0.0
65d7ef0b234a2544308153c7,552,SINGLE FAMILY,NASHVILLE,2/1/13,390000,1.76,204000.0,189100.0,409200.0,2403.0,1920.0,3.0,1.0,1.0
65d7ef0b234a2544308153c8,553,SINGLE FAMILY,NASHVILLE,2/27/13,363500,1.18,170000.0,157800.0,327800.0,2600.0,1965.0,5.0,3.0,0.0
65d7ef0b234a2544308153ca,555,SINGLE FAMILY,NASHVILLE,2/1/13,430000,0.34,190000.0,207400.0,397400.0,2133.0,1925.0,3.0,3.0,0.0
65d7ef0b234a2544308153cf,560,SINGLE FAMILY,NASHVILLE,2/15/13,639900,0.19,168000.0,517700.0,685700.0,3233.0,2012.0,4.0,3.0,1.0
65d7ef0b234a2544308153d0,561,SINGLE FAMILY,NASHVILLE,2/14/13,1025000,0.43,482600.0,519800.0,1002400.0,3555.0,1928.0,4.0,3.0,1.0
65d7ef0b234a2544308153d1,562,VACANT RES LAND,NASHVILLE,2/28/13,840000,1.03,722300.0,1494000.0,2216300.0,8223.00004,2015.0,5.0,5.0,2.0
65d7ef0b234a2544308153d3,564,SINGLE FAMILY,NASHVILLE,2/26/13,307400,0.94,170000.0,121100.0,292100.0,1912.0,1956.0,3.0,2.0,0.0
65d7ef0b234a2544308153d4,565,SINGLE FAMILY,NASHVILLE,2/15/13,915000,0.72,486000.0,410000.0,896000.0,4162.0,1973.0,4.0,4.0,0.0
65d7ef0b234a2544308153d8,569,SINGLE FAMILY,NASHVILLE,2/25/13,525000,0.32,198000.0,187800.0,385800.0,2024.39996,1948.0,3.0,2.0,0.0
65d7ef0b234a2544308153dc,573,SINGLE FAMILY,NASHVILLE,2/19/13,1700000,1.33,240000.0,1826100.0,2115400.0,15378.0,1948.0,10.0,10.0,0.0
65d7ef0b234a2544308153dd,574,VACANT RES LAND,NASHVILLE,2/1/13,900000,1.6,288000.0,1822100.0,2149000.0,6754.0,2015.0,4.0,5.0,2.0
65d7ef0b234a2544308153ea,587,SINGLE FAMILY,NASHVILLE,2/27/13,313200,0.3,175000.0,170600.0,348900.0,1960.0,1938.0,4.0,3.0,0.0
65d7ef0b234a2544308153eb,588,SINGLE FAMILY,NASHVILLE,2/15/13,460000,0.3,175000.0,248400.0,423900.0,2483.39996,1951.0,3.0,2.0,0.0
65d7ef0b234a2544308153f3,596,SINGLE FAMILY,NASHVILLE,2/25/13,561110,0.59,315000.0,1028800.0,1343800.0,5063.0,2014.0,4.0,4.0,1.0
65d7ef0b234a2544308153f4,597,SINGLE FAMILY,NASHVILLE,2/20/13,432000,0.57,448900.0,693400.0,1142300.0,4576.54493,2015.0,4.0,5.0,1.0
65d7ef0b234a2544308153f5,598,SINGLE FAMILY,NASHVILLE,2/1/13,1355000,1.01,349600.0,976700.0,1326300.0,5727.0,2012.0,5.0,5.0,2.0
65d7ef0b234a2544308153f8,601,SINGLE FAMILY,NASHVILLE,2/15/13,245000,0.38,190000.0,515400.0,726300.0,3208.0,1948.0,4.0,3.0,1.0
65d7ef0b234a254430815401,610,SINGLE FAMILY,NASHVILLE,2/14/13,490000,1.1,245000.0,160700.0,428200.0,3117.0,1955.0,4.0,3.0,0.0
65d7ef0b234a254430815403,612,SINGLE FAMILY,NASHVILLE,2/28/13,560000,1.02,250000.0,286200.0,536200.0,2655.0,1954.0,3.0,3.0,0.0
65d7ef0b234a254430815413,628,SINGLE FAMILY,NASHVILLE,2/8/13,705000,2.04,380000.0,341300.0,726800.0,6168.08001,1976.0,5.0,4.0,0.0
65d7ef0b234a254430815414,629,SINGLE FAMILY,NASHVILLE,2/1/13,1100000,9.28,625600.0,528900.0,1254200.0,8396.0,1951.0,6.0,5.0,0.0
65d7ef0b234a254430815415,630,SINGLE FAMILY,NASHVILLE,2/15/13,1550000,2.12,357600.0,1386600.0,1744200.0,8959.01502,2009.0,5.0,4.0,1.0
65d7ef0b234a25443081541a,635,SINGLE FAMILY,BRENTWOOD,2/28/13,566920,2.82,344500.0,222400.0,566900.0,5180.85,1968.0,3.0,4.0,1.0
65d7ef0b234a25443081541b,636,SINGLE FAMILY,BRENTWOOD,2/4/13,650000,2.0,315000.0,561100.0,876100.0,6284.0,1977.0,5.0,5.0,0.0
65d7ef0b234a25443081541c,637,SINGLE FAMILY,BRENTWOOD,2/11/13,456500,1.23,315000.0,179300.0,494300.0,3618.0,1974.0,4.0,4.0,0.0
65d7ef0b234a25443081541e,639,SINGLE FAMILY,NASHVILLE,2/4/13,400000,1.68,200000.0,215200.0,425400.0,4466.02002,1972.0,4.0,3.0,0.0
65d7ef0b234a254430815420,641,SINGLE FAMILY,NASHVILLE,2/13/13,42500,0.07,11000.0,70800.0,81800.0,1134.0,2010.0,3.0,1.0,0.0
65d7ef0b234a254430815421,642,SINGLE FAMILY,NASHVILLE,2/13/13,42500,0.07,11000.0,70800.0,81800.0,1134.0,2010.0,3.0,1.0,0.0
65d7ef0b234a254430815422,643,SINGLE FAMILY,NASHVILLE,2/1/13,25000,0.17,11000.0,71600.0,82600.0,1030.0,2013.0,3.0,2.0,0.0
65d7ef0b234a254430815423,644,SINGLE FAMILY,NASHVILLE,2/1/13,25000,0.13,11000.0,103300.0,114300.0,1284.0,2014.0,3.0,2.0,0.0
65d7ef0b234a254430815424,645,SINGLE FAMILY,NASHVILLE,2/20/13,7000,0.12,13000.0,38000.0,51000.0,837.0,1920.0,2.0,1.0,0.0
65d7ef0b234a254430815425,646,VACANT RES LAND,NASHVILLE,2/19/13,9500,0.17,13000.0,110600.0,123600.0,1310.35004,2013.0,3.0,2.0,0.0
65d7ef0b234a254430815426,647,SINGLE FAMILY,NASHVILLE,2/15/13,108000,0.17,13000.0,115300.0,128300.0,1294.0,2012.0,3.0,2.0,0.0
65d7ef0b234a254430815427,648,SINGLE FAMILY,NASHVILLE,2/1/13,22700,0.17,13000.0,108400.0,121400.0,2152.5,1920.0,3.0,1.0,0.0
65d7ef0b234a254430815428,649,SINGLE FAMILY,NASHVILLE,2/1/13,290000,0.45,48000.0,169400.0,218500.0,2150.0,1962.0,3.0,1.0,0.0
65d7ef0b234a254430815429,650,DUPLEX,NASHVILLE,2/14/13,85400,0.23,18000.0,75400.0,93400.0,1508.0,1976.0,4.0,2.0,0.0
65d7ef0b234a25443081542a,651,SINGLE FAMILY,NASHVILLE,2/7/13,107500,0.19,45000.0,72500.0,117500.0,996.0,1935.0,2.0,1.0,0.0
65d7ef0b234a25443081542b,652,DUPLEX,NASHVILLE,2/15/13,145000,0.24,24000.0,82000.0,106000.0,1500.0,1980.0,4.0,2.0,0.0
65d7ef0b234a25443081542c,653,SINGLE FAMILY,NASHVILLE,2/13/13,229900,0.06,50000.0,180500.0,234300.0,1680.0,2012.0,3.0,3.0,0.0
65d7ef0b234a25443081542e,655,SINGLE FAMILY,NASHVILLE,2/11/13,229900,0.06,50000.0,178100.0,231900.0,1680.0,2012.0,3.0,3.0,0.0
65d7ef0b234a25443081542f,656,SINGLE FAMILY,NASHVILLE,2/8/13,20000,0.14,13000.0,44200.0,58900.0,1025.0,1935.0,3.0,1.0,0.0
65d7ef0b234a254430815430,657,SINGLE FAMILY,NASHVILLE,2/13/13,60000,0.28,31000.0,105800.0,136800.0,1188.0,1968.0,3.0,1.0,0.0
65d7ef0b234a254430815436,663,SINGLE FAMILY,NASHVILLE,2/13/13,46000,0.71,18900.0,59300.0,79200.0,1150.0,1958.0,3.0,1.0,0.0
65d7ef0b234a254430815437,664,SINGLE FAMILY,NASHVILLE,2/8/13,75000,0.22,21000.0,78700.0,101200.0,1750.0,1965.0,2.0,1.0,0.0
65d7ef0b234a254430815438,665,SINGLE FAMILY,NASHVILLE,2/22/13,122500,0.49,34000.0,85500.0,119500.0,2182.0,1965.0,4.0,2.0,0.0
65d7ef0b234a25443081543a,667,SINGLE FAMILY,GOODLETTSVILLE,2/8/13,129900,1.05,40000.0,138900.0,205600.0,1798.0,1974.0,3.0,1.0,1.0
65d7ef0b234a25443081543b,668,SINGLE FAMILY,GOODLETTSVILLE,2/25/13,244000,0.87,30800.0,213000.0,243800.0,3852.0,1961.0,5.0,3.0,1.0
65d7ef0b234a25443081543c,669,SINGLE FAMILY,NASHVILLE,2/25/13,52000,0.36,23000.0,69500.0,92500.0,1100.0,1983.0,3.0,2.0,0.0
65d7ef0b234a25443081543d,670,SINGLE FAMILY,NASHVILLE,2/15/13,160000,1.21,25000.0,99100.0,127600.0,2403.79999,1961.0,3.0,1.0,1.0
65d7ef0b234a25443081543e,671,SINGLE FAMILY,NASHVILLE,2/25/13,104400,0.26,20000.0,89800.0,109800.0,1192.0,1987.0,3.0,2.0,0.0
65d7ef0b234a25443081543f,672,DUPLEX,NASHVILLE,2/20/13,62500,0.23,12000.0,42000.0,54000.0,1537.0,1985.0,4.0,2.0,0.0
65d7ef0b234a254430815440,673,SINGLE FAMILY,GOODLETTSVILLE,2/25/13,145000,0.17,26000.0,115900.0,141900.0,1630.0,1992.0,3.0,2.0,0.0
65d7ef0b234a254430815441,674,SINGLE FAMILY,GOODLETTSVILLE,2/19/13,115000,0.19,26000.0,94500.0,120500.0,1227.0,1987.0,3.0,2.0,0.0
65d7ef0b234a254430815442,675,SINGLE FAMILY,MADISON,2/6/13,70000,0.94,32000.0,90200.0,122200.0,1512.0,1956.0,2.0,1.0,1.0
65d7ef0b234a254430815445,678,SINGLE FAMILY,MADISON,2/15/13,35000,0.16,16000.0,42900.0,58900.0,849.0,1950.0,2.0,1.0,0.0
65d7ef0b234a254430815446,679,SINGLE FAMILY,MADISON,2/15/13,123500,0.23,16000.0,116900.0,132900.0,1283.0,2012.0,3.0,2.0,0.0
65d7ef0b234a254430815447,680,SINGLE FAMILY,MADISON,2/13/13,68000,0.25,16000.0,56700.0,72700.0,1355.0,1950.0,2.0,1.0,0.0
65d7ef0b234a254430815448,681,SINGLE FAMILY,MADISON,2/5/13,155000,0.75,33000.0,208900.0,241900.0,3678.0,1985.0,4.0,3.0,0.0
65d7ef0b234a254430815449,682,SINGLE FAMILY,MADISON,2/14/13,222000,0.69,60000.0,104700.0,168900.0,1716.0,1939.0,2.0,1.0,0.0
65d7ef0b234a25443081544b,684,SINGLE FAMILY,NASHVILLE,2/14/13,67000,0.2,16200.0,75100.0,101900.0,1136.0,1964.0,3.0,1.0,0.0
65d7ef0b234a25443081544c,685,SINGLE FAMILY,NASHVILLE,2/26/13,90000,0.46,18000.0,111800.0,143300.0,1860.0,1963.0,4.0,2.0,1.0
65d7ef0b234a25443081544d,686,SINGLE FAMILY,NASHVILLE,2/25/13,103900,0.18,20000.0,60900.0,80900.0,937.0,1970.0,3.0,1.0,0.0
65d7ef0b234a25443081544e,687,SINGLE FAMILY,NASHVILLE,2/1/13,136500,0.21,29900.0,133700.0,169100.0,1600.0,1951.0,2.0,1.0,0.0
65d7ef0b234a25443081544f,688,SINGLE FAMILY,NASHVILLE,2/4/13,96000,0.17,26000.0,66200.0,92200.0,768.0,1948.0,2.0,1.0,0.0
65d7ef0b234a254430815450,689,SINGLE FAMILY,NASHVILLE,2/15/13,178500,0.17,28200.0,141800.0,170000.0,1665.0,1938.0,4.0,2.0,0.0
65d7ef0b234a254430815452,691,SINGLE FAMILY,NASHVILLE,2/12/13,199900,0.23,30000.0,134400.0,168100.0,1380.0,1946.0,4.0,2.0,0.0
65d7ef0b234a254430815453,692,SINGLE FAMILY,NASHVILLE,2/21/13,137000,0.18,28200.0,93700.0,139400.0,933.0,1950.0,2.0,1.0,0.0
65d7ef0b234a254430815454,693,SINGLE FAMILY,NASHVILLE,2/22/13,162000,0.23,30000.0,144100.0,183000.0,1348.0,1945.0,2.0,2.0,0.0
65d7ef0b234a254430815455,694,SINGLE FAMILY,NASHVILLE,2/25/13,90000,0.18,30000.0,88400.0,118400.0,1247.12,1940.0,4.0,1.0,1.0
